sporder,RT,PUMA,SERIALNO,oldspord,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
01,P,02000,70118,01,1015841,0038,75,1,,2,2,2,2,2,2,,,2,,,000300,,,,2,1,1,3,2,0,0,0,0,0,0,1,1,0,0,0,2,3,2,2,2,001000,00000,00,036600,1,,14,000000,1,00000,03000,000000,,3,,,2,2,142,032,2,,6,01,,,,,1,,0,,,0000000,0040900,039,501,,1,01,47,0,0,0,0,1,0,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70118,02,1015841,0034,68,4,,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,3,2,2,2,001000,00000,01,000000,1,,14,000000,2,00000,03000,000000,,3,,1959,2,1,032,999,2,,6,01,,,,,1,,0,,4,0000000,0004000,110,501,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,70118,03,1015841,0035,36,1,1,2,2,2,2,2,2,,,2,,,001100,005,01,01,2,5,1,5,,,,,,,,,,,,,3,3,1,3,1,000000,00000,02,000000,1,,13,000000,1,00000,00000,029400,50,1,40,,1,2,032,142,2,,1,01,0770,049,,,6,23,0,6260,,0029400,0030500,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,472061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
01,P,02000,70125,01,1015841,0038,46,1,4,2,2,2,2,2,2,,,2,,,002000,030,01,01,2,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,075000,40,1,52,,1,2,142,178,2,,1,01,9370,049,,,1,9211MP,0,0530,,0075000,0077000,019,501,002,1,01,47,0,0,0,0,1,0,1,0,,,131023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70125,02,1015841,0041,49,1,3,2,2,2,2,2,2,,2,2,,,000000,030,02,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,003000,15,1,44,,1,2,920,050,2,,1,01,7860,058,,,1,6111,0,2430,2,0003000,0003000,013,501,002,1,01,47,0,0,0,0,1,0,1,0,,,254021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
03,P,02000,70125,03,1015841,0043,10,1,,2,2,,2,2,,1,,,,,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,2,142,178,2,1,,01,,,625,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,70128,01,1015841,0105,25,1,1,2,2,2,2,2,2,,,2,,,000040,001,,09,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,044400,40,1,52,,1,1,195,999,2,,1,01,0570,055,,,1,2211P,0,1530,,0044400,0044440,055,500,002,1,01,47,0,0,0,0,1,0,1,0,,,172XXX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70128,02,1015841,0100,25,1,1,2,2,2,2,2,2,,1,2,,,000010,,,,2,1,3,5,,,,,,,,,,,,,1,5,2,3,3,000004,00000,01,000000,1,,11,000000,2,00000,00000,029700,45,1,52,,2,1,195,999,2,,2,01,6080,,,002,1,482,0,5410,1,0029700,0029714,002,500,,1,01,47,0,0,0,0,1,0,1,0,,,434181,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,70128,03,1015841,0196,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,1,195,999,,1,,01,,,,,,,1,,,,,002,500,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,70372,01,1015841,0039,49,1,7,2,2,2,2,2,2,,,2,,,001100,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,4,000000,1,00000,00000,060000,60,1,52,,1,4,999,999,2,,1,01,0770,079,,,1,23,0,6200,,0060000,0061100,048,490,002,1,01,47,0,0,0,0,1,0,1,0,,,471011,,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0
02,P,02000,70372,02,1015841,0036,42,1,1,2,2,2,2,2,2,,2,2,,,000000,007,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,12,000000,2,00000,00000,032300,40,1,52,,,4,999,999,2,,1,01,6070,055,,,1,481,0,0800,2,0032300,0032300,002,490,021,1,01,47,0,0,0,0,1,0,1,0,,,132011,,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0
03,P,02000,70372,03,1015841,0044,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,4,999,999,2,1,,01,,,,,,,1,,,,,002,490,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
04,P,02000,70372,04,1015841,0044,06,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,2,2,,2,,,,,,,,,4,999,999,2,1,,01,,,,,,,1,,,,,002,490,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
01,P,02000,70460,01,1015841,0066,25,1,3,2,2,2,2,1,2,,2,2,,,001100,020,02,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,020000,40,1,48,,1,2,022,026,1,,1,01,8470,073,,,6,6244,0,2300,4,0020000,0021100,053,219,002,1,01,47,0,0,0,0,1,0,1,0,,,252010,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70460,02,1015841,0064,33,1,1,2,2,2,2,2,2,,,2,,,001100,,,,2,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,5,2,3,3,000000,00000,10,000000,1,,9,000000,1,00000,00000,080000,84,1,38,,2,2,920,021,2,,2,01,6270,,,,4,486,0,7330,,0080000,0081100,002,501,,4,33,32,1,0,0,0,1,0,0,0,,,49904X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,70658,01,1015841,0031,51,1,1,2,2,2,2,2,2,,,2,,,000000,025,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,050000,40,1,52,,1,4,999,999,2,,1,01,4670,061,,,4,4411,0,4760,,0050000,0050000,015,394,002,1,01,47,0,0,0,0,1,0,1,0,,,412031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70658,02,1015841,0035,10,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,4,999,999,2,5,,01,,,,,,,1,,,,,002,394,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,70748,01,1015841,0040,45,1,1,2,2,2,2,2,2,,,2,,,000000,020,01,01,2,5,1,4,,,,,,,,,,,,,3,5,3,3,3,012500,00000,00,000000,1,,15,000000,1,00000,00000,004500,30,1,46,,1,2,082,089,2,,1,01,8680,019,,,6,722Z,0,4020,,0004500,0017000,053,175,002,1,01,47,0,0,0,0,1,0,1,0,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02,P,02000,70748,02,1015841,0039,57,1,1,2,2,1,1,1,2,,,2,,,000000,005,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,001000,00000,10,000000,1,,9,000000,2,00000,00000,003000,16,1,52,,1,2,032,022,1,,1,01,8660,161,,,4,7211,0,5300,4,0003000,0004000,055,041,002,1,01,47,0,0,0,0,1,0,1,0,,,434081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,70996,01,1015841,0051,43,1,6,2,2,2,2,2,2,,2,2,,,000000,,,11,2,1,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000550,2,00000,00000,000000,03,1,09,,1,2,082,032,2,,1,01,5690,,,056,1,45439,0,4900,1,0000550,0000550,053,501,002,1,01,47,0,0,0,0,1,0,1,0,,,419010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,70996,02,1015841,0051,43,1,1,2,2,2,2,2,2,,,2,,,004000,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,9,000000,1,00000,00000,075000,40,1,48,,1,2,089,919,2,,1,01,0770,040,,,1,23,0,6200,,0075000,0079000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,471011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,70996,03,1015841,0045,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,1,1,,2,,,,,,,,,2,082,089,,1,,01,,,,,,,1,,,,,053,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,71008,01,1015841,0105,35,1,1,2,2,2,2,2,2,,2,2,,,001100,060,04,01,2,1,3,5,,,,,,,,,,,,,3,5,3,3,3,007800,00000,00,000000,1,,11,000000,2,00000,00000,042000,50,1,52,,1,1,740,999,2,,1,01,6870,055,,002,2,52M1,0,0910,2,0042000,0050900,002,166,002,6,45,12,0,1,0,0,1,0,0,0,,,132070,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,71008,02,1015841,0111,14,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,5,4,,1,,,,,,,,,1,740,999,2,7,,03,,,,002,,,1,,,,,006,166,,9,65,71,1,1,0,0,3,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,71008,03,1015841,0135,14,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,5,4,,2,,,,,,,,,1,026,999,2,7,,01,,,,002,,,1,,,,,023,166,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,71008,04,1015841,0135,12,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,2,,,,,,,,,1,026,999,2,7,,01,,,,002,,,1,,,,,023,166,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,P,02000,71008,05,1015841,0107,12,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,2,,,,,,,,,1,740,999,2,7,,03,,,,002,,,1,,,,,002,166,,9,65,71,1,1,0,0,3,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,P,02000,71008,06,1015841,0135,11,3,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,4,2,,2,,,,,,,1993,,1,026,999,2,7,,01,,,,002,,,1,,,,,215,166,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,P,02000,71008,07,1015841,0112,06,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,1,740,999,2,7,,01,,,,002,,,1,,,,,002,166,,9,65,57,0,1,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,P,02000,71008,08,1015841,0125,06,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,1,026,999,2,7,,01,,,,034,,,1,,,,,037,166,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,71041,01,1015841,0032,69,1,2,2,2,2,2,2,1,,,2,,,000000,015,,09,2,2,3,5,,,,,,,,,,,,,2,1,2,2,2,000000,00000,00,073000,1,,10,000000,2,00000,00000,018000,40,1,28,,1,2,050,021,2,,1,01,8370,019,,002,3,6241,0,0420,4,0018000,0091000,005,501,002,1,01,47,0,0,0,0,1,0,1,0,,,119151,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,71381,01,1015841,0037,50,1,1,2,2,2,2,2,2,,,2,,,000000,010,01,01,2,1,3,3,2,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,090000,40,1,52,,1,2,050,032,2,,1,01,0770,049,,002,1,23,0,6700,,0090000,0090000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,474021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,71381,02,1015841,0038,51,1,4,2,2,2,2,2,2,,,2,,,000000,010,01,01,2,1,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,10,000000,2,00000,00000,088000,38,1,52,,1,2,032,050,2,,1,01,7070,049,,002,1,531,0,5000,2,0088000,0088000,039,501,002,1,01,47,0,0,0,0,1,0,1,0,,,431011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,71381,03,1015841,0049,17,1,,2,2,2,2,2,2,,,2,,,000000,,,,2,5,3,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,2,5,7,000000,1,00000,00000,000000,,3,,,2,2,210,032,2,1,6,02,,,,002,6,,1,,,0000000,0000000,002,501,,8,64,01,0,0,0,0,1,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,71385,01,1015841,0048,25,1,5,2,2,2,2,2,2,,1,2,,,000000,,,,2,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,2,5,2,2,3,000000,00000,00,000000,2,6,10,000000,2,00000,00000,040000,45,1,48,,2,1,050,999,2,,6,01,9680,,,002,1,928110P2,0,6830,1,0040000,0040000,013,429,,1,01,47,0,0,0,0,1,0,1,0,,,475031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,71385,02,1015841,0042,24,1,5,2,2,2,2,2,2,,,2,,,000000,,,,2,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,2,5,2,2,3,000000,00000,01,000000,1,,9,000000,1,00000,00000,040000,45,1,48,,2,1,050,999,2,,6,01,9680,,,002,1,928110P2,0,7140,,0040000,0040000,001,429,,1,01,47,0,0,0,0,1,0,1,0,,,493011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,71385,03,1015841,0064,01,1,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,1,050,999,,4,,01,,,,002,,,1,,,,,006,429,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,71385,04,1015841,0050,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,1,050,999,,4,,01,,,,,,,1,,,,,002,429,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,71466,01,1015841,0033,43,1,1,2,2,2,2,2,2,,2,2,,,000100,030,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,090000,40,1,52,,1,2,050,051,2,,1,01,6080,045,,,4,482,0,1360,1,0090000,0090100,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,172051,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,71466,02,1015841,0029,21,1,1,2,2,2,2,2,2,,2,2,,,000200,020,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,9,009600,2,00000,00000,030000,40,1,52,,1,2,050,051,2,,1,01,0770,051,,,6,23,0,5260,4,0039600,0039800,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,434071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,71466,03,1015841,0048,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,1,050,999,,7,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,71466,04,1015841,0033,41,1,1,2,2,2,2,2,2,,,2,,,000000,040,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,09,000000,1,,13,000000,1,00000,00000,070000,40,1,52,,1,1,195,999,2,,1,01,7290,055,,,2,5413,0,1740,,0070000,0070000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,192040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,P,02000,71466,05,1015841,0033,39,1,1,2,2,2,2,2,2,,1,2,,,000000,040,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,09,000000,1,,14,000000,2,00000,00000,058000,40,1,52,,1,1,050,999,2,,1,01,7290,055,,,2,5413,0,1360,4,0058000,0058000,012,501,002,1,01,47,0,0,0,0,1,0,1,0,,,172051,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
01,P,02000,71670,01,1015841,0061,47,1,1,2,2,2,2,2,2,,2,2,,,000920,005,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,2,00000,00000,013000,35,1,52,,1,1,032,999,2,,1,01,5170,088,,,4,448ZM,0,4720,4,0013000,0013920,030,142,002,1,01,47,0,0,0,0,1,0,1,0,,,412010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,71670,02,1015841,0078,49,1,6,2,2,2,2,2,2,,,2,,,000920,001,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,10,000000,1,,9,023600,1,00000,00000,000000,70,1,52,,1,1,050,999,2,,1,01,0770,043,,,4,23,0,6200,,0023600,0024520,048,251,002,1,01,47,0,0,0,0,1,0,1,0,,,471011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01,P,02000,71795,01,1015841,0035,35,1,2,2,2,2,2,2,2,,2,2,,,053000,015,03,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,15,000000,2,00000,00000,085000,30,1,52,,1,1,022,999,2,,1,01,8090,046,,,1,6214,0,3060,1,0085000,0138000,055,501,002,1,01,47,0,0,0,0,1,0,1,0,,,291060,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02,P,02000,71795,02,1015841,0034,35,1,5,2,2,2,2,2,2,,,2,,,000500,005,,10,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,01,000000,1,,15,000000,1,00000,00000,151000,52,1,52,,1,1,032,999,2,,4,01,9680,043,,,1,928110P2,0,3060,,0151000,0151500,038,501,252,1,01,47,0,0,0,0,1,0,1,0,,,291060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
